x0,x0,x1,x1,f1,f2
0.48550930004932025,0.0,0.9999447357340217,0.00011052547781764677
0.25752586877654643,5.202473356318636e-16,0.6640117960518166,0.5610460607064762
0.48550930004932025,0.0,0.9999447357340217,0.00011052547781764677
0.40037421959008745,8.564946626171555e-16,0.8487771563172922,0.282224492674058
0.09516096992956438,0.0,0.4119893028457279,0.8302648143406911
0.25752586877654643,5.202473356318636e-16,0.6640117960518166,0.5610460607064762
0.48550930004932025,0.0,0.9999447357340217,0.00011052547781764677
0.40037421959008745,8.564946626171555e-16,0.8487771563172922,0.282224492674058
0.09516096992956438,0.0,0.4119893028457279,0.8302648143406911
0.25752586877654643,5.202473356318636e-16,0.6640117960518166,0.5610460607064762
0.4398154745060676,0.0,0.9045883459875258,0.18171992430355233
0.48550930004932025,0.0,0.9999447357340217,0.00011052547781764677
0.09516096992956438,0.0,0.4119893028457279,0.8302648143406911
0.25752586877654643,5.202473356318636e-16,0.6640117960518166,0.5610460607064762
0.4398154745060676,0.0,0.9045883459875258,0.18171992430355233
0.10457719423655595,0.0,0.5985984593917264,0.6416798844138516
0.06214108593412218,1.2365167010498263e-14,0.5231631675983774,0.7301204483400464
0.48550930004932025,0.0,0.9999447357340217,0.00011052547781764677
0.09516096992956438,0.0,0.4119893028457279,0.8302648143406911
0.25752586877654643,5.202473356318636e-16,0.6640117960518166,0.5610460607064762
0.06214108593412218,1.2365167010498263e-14,0.5231631675983774,0.7301204483400464
0.4398154745060676,0.0,0.9045883459875258,0.18171992430355233
0.10457719423655595,0.0,0.5985984593917264,0.6416798844138516
0.48550930004932025,0.0,0.9999447357340217,0.00011052547781764677
0.09516096992956438,0.0,0.4119893028457279,0.8302648143406911
0.0683810277165955,0.0,0.40253305505323456,0.8379671395895096
0.06214108593412218,1.2365167010498263e-14,0.5231631675983774,0.7301204483400464
0.25752586877654643,5.202473356318636e-16,0.6640117960518166,0.5610460607064762
0.4398154745060676,0.0,0.9045883459875258,0.18171992430355233
0.44764913393556727,0.0,0.943744561672801,0.10934620231301273
0.10457719423655595,0.0,0.5985984593917264,0.6416798844138516
0.48550930004932025,0.0,0.9999447357340217,0.00011052547781764677
0.09516096992956438,0.0,0.4119893028457279,0.8302648143406911
0.41495512659746536,0.0,0.8104198736821068,0.3432196283410781
0.0683810277165955,0.0,0.40253305505323456,0.8379671395895096
0.4398154745060676,0.0,0.9045883459875258,0.18171992430355233
0.06214108593412218,1.2365167010498263e-14,0.5231631675983774,0.7301204483400464
0.10457719423655595,0.0,0.5985984593917264,0.6416798844138516
0.10760320809142224,0.0,0.6609040819750456,0.5632057944287223
0.07340272877703836,0.0,0.3292427953416641,0.891599181715607
0.25752586877654643,5.202473356318636e-16,0.6640117960518166,0.5610460607064762
0.44764913393556727,0.0,0.943744561672801,0.10934620231301273
0.500210336487317,0.0,0.9999999999999994,1.1102230246251565e-15
0.41495512659746536,0.0,0.8104198736821068,0.3432196283410781
0.4398154745060676,0.0,0.9045883459875258,0.18171992430355233
0.09770559585694003,0.0,0.45868150962607745,0.7896112727271426
0.09516096992956438,0.0,0.4119893028457279,0.8302648143406911
0.37196276998461153,0.0,0.9803810057829645,0.038853083499982954
0.10457719423655595,0.0,0.5985984593917264,0.6416798844138516
0.0683810277165955,0.0,0.40253305505323456,0.8379671395895096
0.44764913393556727,0.0,0.943744561672801,0.10934620231301273
0.07340272877703836,0.0,0.3292427953416641,0.891599181715607
0.25752586877654643,5.202473356318636e-16,0.6640117960518166,0.5610460607064762
0.06851402847452742,5.246534095779635e-16,0.40025654773792396,0.8413747207807971
0.10760320809142224,0.0,0.6609040819750456,0.5632057944287223
0.500210336487317,0.0,0.9999999999999994,1.1102230246251565e-15
0.37196276998461153,0.0,0.9803810057829645,0.038853083499982954
